2.263350749006782792e+01,4.330578241463422984e+01,1.304010092202170483e+02
5.035244290848171822e+00,6.555992095944090714e+00,7.574323498942544530e-01
2.732371677983180547e+01,9.660972483691271151e+00,7.728149577736907361e+00
2.546750893727391230e+01,2.187463758869150254e+01,3.739860721448057035e+01
3.043827895501255432e-01,4.854626623384920947e+01,2.474446114303479494e+00
2.778487689619336720e+01,3.869304821388121951e+01,1.211523490692305103e+02
4.104552988949194514e+01,6.588823585471126343e+00,4.368200818956353260e+00
3.557358598756650281e+01,4.635899318406612934e+01,1.944492184063649347e+02
4.464366597847626394e+01,4.138982898728544058e+01,1.647818695217993934e+02
4.314607929687899457e+01,1.963658326801631659e+01,3.869324172916370230e+01
3.563838608812378794e+01,7.028532306250811601e+00,4.752834526401468196e+00
1.283629320110294003e+01,2.606816959642610509e+00,2.973554791839274070e-01
2.812125173876599504e+01,4.636465770940267461e+00,1.814816177459235513e+00
2.151422080518035429e+01,4.434948151817572892e+01,1.313449784206339928e+02
8.805383039965420267e+00,8.407548360801536447e+00,2.167461850391930067e+00
1.720428534141779053e+01,1.814433059576989038e+01,1.882994256543785738e+01
2.424315831580646119e+00,3.271409428779539752e+01,9.133239368951588943e+00
2.032417837173865749e+01,3.024109766799977805e+01,5.959403882319864465e+01
4.419021336848795301e+01,1.974964361230335896e+01,3.919057577136621973e+01
5.577421521913334068e+00,1.873027000958274968e+01,6.868281273707606438e+00
5.372140406681177538e+00,3.153638588423601785e+00,1.852396931963251614e-01
3.323353752645060410e+01,2.144795139160809327e+01,4.239604413353608692e+01
2.642866350587930668e+01,3.598604630269583993e+01,1.018902067657578385e+02
2.122346404441654855e+01,3.840154450189891833e+01,9.840099531474605499e+01
4.820706773723983041e+00,9.718407284072455354e+00,1.597297397112733108e+00
1.031483544572780708e+01,4.314353845460495762e+01,6.550846729661854795e+01
4.049843376765038983e+01,1.436097663985691497e+00,2.063855653044857630e-01
1.875390920112119275e+01,4.510644083312357822e+01,1.216261875518316486e+02
2.411332481392271276e+01,1.182729399616816401e+01,1.058610717199713136e+01
2.793832464208229061e-01,6.429213036548164339e+00,3.214540931571313598e-02
1.352887675966355197e+01,1.589378940146801078e+01,1.165194663108561812e+01
1.966019274790245674e+01,4.243806477581904346e+01,1.123609007514233724e+02
2.754670486795908957e+01,4.161488733556133468e+01,1.385633079260766465e+02
4.131891339212578629e+01,1.728256762409698410e+01,2.987923508015291674e+01
2.815815014831408902e+01,1.199855941687102501e+01,1.215225345026838433e+01
3.176989042867979762e+01,2.678937767437651374e+01,6.414135222219618981e+01
6.742517219546725116e+00,1.357334679105563424e+01,4.349667578964147907e+00
3.357285341115225208e+01,1.721543722218832340e+00,2.768135900020035622e-01
3.739531465950920364e+01,3.135427951107416078e+01,9.372851210100226638e+01
2.851765960279405832e+01,2.601002304728432080e+01,5.681641783249328626e+01
1.972394465050923884e+01,2.097790705021163049e+00,2.823657810785638045e-01
6.865774860352741094e+00,3.787363844795743262e+01,3.429443887922899847e+01
2.557843268612355558e+01,4.941748814777509580e+01,1.830573912397065612e+02
2.377009249132772339e+01,4.007004791114074038e+01,1.164390388626620876e+02
4.281429436891169615e+01,1.719905431629954506e+01,2.974258288972737674e+01
2.161616303295072328e+01,1.676956212543050384e+01,1.949492822420595672e+01
2.261518035221476808e+01,1.757857014988820765e+01,2.218363597916780350e+01
2.415951868159843841e+01,2.214728396739623761e+01,3.688966344915066031e+01
3.686409301788712156e+01,2.897467176097939401e+01,7.999514942676111673e+01
2.570203713998695072e+00,3.087804546179224729e+01,8.651395809571862827e+00
3.012397843835469757e+01,8.855874398358015043e+00,6.913330327335657444e+00
3.452024827707626287e+01,4.324908942735851980e+01,1.684983955569492480e+02
3.186519128899217179e+01,3.551353453071644850e+01,1.112093931909885356e+02
3.585902326763384451e+01,8.531584421756432945e+00,7.020271760598041588e+00
2.509923727923522563e+01,4.275413296417598019e+01,1.371179865401219615e+02
4.346264393964574424e+01,9.928310969599618563e-01,9.944301568804903013e-02
6.622060495184872941e+00,3.208418659944320694e+01,2.380846116815234836e+01
1.334115024093700974e+00,8.116717633480014626e+00,3.002167086300703835e-01
2.672520716811472852e+01,1.287752452407197623e+01,1.350715671954801422e+01
5.132956443419811166e+00,1.713032300098547012e+01,5.299932541482567316e+00
4.278644325378549951e+01,3.072070996481213179e-01,9.243690673879969774e-03
1.465683364914062459e+01,2.192755302848715004e+01,2.380235878417022022e+01
8.712841056919973681e+00,3.985220554814649319e+01,4.774639791016767987e+01
2.060152420038424026e+01,3.378324693429931358e+01,7.486672300046535611e+01
4.141811569918895231e+01,2.725115440709552317e+01,7.324850582887378891e+01
3.955811226816040715e+01,2.821134960982076834e+01,7.759587733123487396e+01
1.136770897709386041e+01,6.992074636473777360e-01,1.850816998399985175e-02
1.566039567912057784e+01,3.044885696991211432e+01,4.837593222242357172e+01
8.216492921113893289e+00,4.942831901976320097e+01,6.894152488201297047e+01
4.058082231169463938e+01,1.120535118390549378e+01,1.258188250334794134e+01
3.179376734273088445e+01,2.936088591022592453e+01,7.676215597825891734e+01
3.269963077029633070e+01,4.175289747585875233e+01,1.537431400055365316e+02
4.050395265643684439e+01,3.962487878605715252e+01,1.502031803028193337e+02
3.506237103461958782e+01,1.646139977383956321e+01,2.573896949385422772e+01
2.696196512719315663e+01,1.786012798859515271e+01,2.604574325540173163e+01
1.310063602040436770e+01,4.800564813166034384e+01,1.005755188778512519e+02
6.812786898334445063e+00,1.118977963191536951e+01,2.986814896426532862e+00
1.508285966172456938e+01,1.057683554553885941e+01,5.701489582729534433e+00
2.958982997210187449e+01,7.695758257773855249e+00,5.166782041825399574e+00
3.300414463467817416e+00,2.479479225899562778e+01,7.142492273219546384e+00
2.475287793280064541e+00,1.306473900869763938e+01,1.487497630720252983e+00
1.454376662645293905e+01,2.778432215298035146e+01,3.778806586997053074e+01
2.657168120083437657e+01,3.645800203172611109e+00,1.079028132513305982e+00
3.842543552065387757e+01,1.892584193201030729e+01,3.512073801748800861e+01
1.291780912500040479e+01,2.305445131109894064e+01,2.340461116410519082e+01
7.788025206665646571e+00,3.892702229526629054e+01,4.093270207087019941e+01
6.030954269947926605e+00,3.602213587977459497e+01,2.738102204472200185e+01
4.475942228899325670e+01,1.156022405252902807e+01,1.354682461886655176e+01
8.077404126122631922e+00,1.227219613521035591e+00,4.131112554167909456e-02
1.428960703622381345e+01,1.286824704571650813e+01,8.041225582407122374e+00
2.557311320965982304e+01,2.050580149409037034e+01,3.300671419680644902e+01
4.206858525110029889e-01,4.199497821663678021e-01,0.000000000000000000e+00
4.052918795197913937e+01,2.357744733392931735e+01,5.493175396545974110e+01
4.397586439151641713e+01,4.262110554278639540e+01,1.741007923497577110e+02
2.506026056115756973e+01,4.615898491743845966e+01,1.585987765256633395e+02
3.814822952738556427e+00,1.157180669569254938e+01,1.788944199394949086e+00
1.498511095780950342e+01,4.954774572386643428e+01,1.204708114029912025e+02
3.277929043663524311e+01,2.998948222844854961e-01,8.068472962201757651e-03
6.409591800381774895e+00,1.676252611847831631e+01,6.321074595704309296e+00
2.486110227738954848e+01,3.946290564714867344e+01,1.167760954214306253e+02
1.228694668576585158e+01,4.925575760278633197e+00,1.020070574917893103e+00
4.385228121392668754e+01,2.211661246396811009e+01,4.896159461408542057e+01
3.005041077652669657e+01,1.903346622405937438e+01,3.167760961347896398e+01
1.150439788953628373e+01,4.162992345528969906e+01,6.762814414935962759e+01
4.874017238222795534e+00,3.559810926726817826e+01,2.167388396705835518e+01
3.492813254282469870e+01,1.775004128592475539e+01,2.983872840160737638e+01
3.521150966700908924e+01,1.231816724829165599e+00,1.439145373821413276e-01
3.427217614383723543e+01,3.467562594637413298e+01,1.100361970433316827e+02
4.114814009711957254e+01,2.106059706888747129e+01,4.412742094589912512e+01
2.963802518740901704e+01,4.291747215992639042e+01,1.536947750284858500e+02
2.557654117078195810e+01,2.875367768948990488e+01,6.429880321262082532e+01
9.079006160384023971e+00,4.700311810804140578e+01,6.870286638684493141e+01
3.142333689982925193e+01,4.401277597170386002e+01,1.665488127257075348e+02
4.284879344169647908e+01,2.290725152763090477e+01,5.236357273050842309e+01
4.004834792139023136e+01,8.655033766059527789e-01,7.420360832896019665e-02
4.471053132884281922e+01,3.432732069052357726e+00,1.197450869368835935e+00
3.684165795917665065e+01,1.603040080690004032e+01,2.491828555716746507e+01
2.453049747808739411e+01,2.961509434377310157e+01,6.613086664789771874e+01
2.030643247338442592e+01,3.050262191588665672e+01,6.058254868855819808e+01
4.007507345679857735e+01,2.562137516813571381e+01,6.449242369513233086e+01
4.379691560034009967e+01,7.237822917010211299e+00,5.316394314594218073e+00
2.670350983060363603e+01,4.384043466014971102e+01,1.500290105488947177e+02
1.647335239742118773e+01,3.691175895865332990e+01,7.380672557431924474e+01
1.453926118348122642e+01,1.866601919464264725e+01,1.715314181063215315e+01
3.921404647719140968e+01,4.143431915629948747e+01,1.623270352010325439e+02
9.703532834477812230e+00,4.511976874579848307e+00,6.847986499770400970e-01
3.307253348529883397e+01,3.200160936115770127e+00,9.517796186697621286e-01
1.645285893152335177e+01,2.529484742336493497e+01,3.502073856791830764e+01
3.607211693262420482e+01,4.667133557173960412e+01,1.979743635739569925e+02
3.522310163889193291e+01,7.448095897833423074e+00,5.311077251327532167e+00
3.156099206565118465e+01,2.847393966032852930e+01,7.201928757255083724e+01
2.802494639714396030e+01,2.987432748772422819e+00,7.514528533166177082e-01
2.221571905862004215e+01,8.463896343198761940e+00,5.095072656614195949e+00
3.782419650533199018e+01,3.451418003955791569e+00,1.171960217733981180e+00
3.204436441246412670e+01,4.530112255444404923e+01,1.776884770061201664e+02
1.997590416371335920e+01,2.237050301253313123e+01,3.241297370922957555e+01
1.396568750999969133e+00,5.319260028542077912e+00,1.329379414011599980e-01
1.634578920871191343e+01,3.326298892633813153e+01,5.977382198109476974e+01
3.288248061346524764e+01,2.511366885721984588e+01,5.752774439501519765e+01
2.140049578876386960e+01,2.046031910265893572e+01,2.871083214210078793e+01
1.549876365549012114e+01,3.639967351690615516e+01,6.808736222768462198e+01
2.883961957482084415e+01,8.604520464418497383e+00,6.352147560251671266e+00
5.679239472647975795e+00,1.922304458009411832e+01,7.371615040614231340e+00
7.715936743391238473e+00,1.335005687587659828e+01,4.810282237611223977e+00
3.316889221598347604e+01,1.541104367852235768e+01,2.199611882693383080e+01
5.716322710758107384e+00,8.865140147906647172e+00,1.569600054153831969e+00
1.663424437259820721e+01,2.412792388613146954e+01,3.220130193776522987e+01
2.719503021762118777e+01,3.148585979346577446e+01,8.008414027250741185e+01
4.639699748504125587e+00,2.977666191221700842e+00,1.424550343028374855e-01
3.610683820517445497e+01,9.844363421950919957e+00,9.364066968123536228e+00
4.254989561289559674e+01,1.396042176159036430e+01,1.964979548122686381e+01
4.405674689702718894e+01,3.539103040557937163e+01,1.222540375499841332e+02
3.965545108525171969e+01,1.637145426079408139e+01,2.659812000609819904e+01
2.824568646587888310e+01,2.126470219520469485e+01,3.795463248980917115e+01
4.187189400311995513e+01,3.523837503410076977e+01,1.207155388094271160e+02
3.261554788960975060e+01,7.953858513179373979e+00,5.834021662405833197e+00
3.225050487249102815e+01,2.197019444426596024e+01,4.376914780115320269e+01
1.848535496288273183e+00,3.146649929752546981e+01,6.438071484259781485e+00
1.977667988253637077e+01,4.625290498219470692e+01,1.332762492885433971e+02
1.269314024022394882e+01,1.784939816709080773e+01,1.383555033659775191e+01
1.507481860013672836e+01,4.095667233718891254e+01,8.367908040450190299e+01
3.758715316998013645e+00,3.200713948284790433e+01,1.356489003919033642e+01
3.423821161758237253e+01,3.575262465381115362e+01,1.166829974434161272e+02
2.291726012237792531e+01,3.692112584129082364e+01,9.670085878291992287e+01
2.974713379238034960e+01,4.854998062889859511e+01,1.945604570467943120e+02
2.836414991179266565e+01,1.230246187822698367e+01,1.283336022756609474e+01
1.669170723558873703e+01,2.129079017279522645e+00,2.508280909339490883e-01
2.010330682788801226e+01,1.238986367529198418e+01,1.005305478546230802e+01
1.867986990889169263e+01,2.250831837128725255e+00,3.091567000320611935e-01
2.161748286060329605e+01,3.527308134332614742e+01,8.460094314361202805e+01
4.424956080248097834e+01,4.173533852794412269e+01,1.673655659414534682e+02
1.680406683090918207e+01,4.670679275122210328e+01,1.186719611952135836e+02
5.583141777471117839e-01,2.353966779480284899e+01,1.058981681446589551e+00
4.148565020095630018e+01,2.561797585681135914e+01,6.492549858633239523e+01
3.929742316548935577e+01,1.314902383871331892e+01,1.716552707618120266e+01
1.582860697144149320e+01,4.944835457092860764e+00,1.298374443700068825e+00
2.835599006260314425e+01,3.994231783921618018e+01,1.304327305183651049e+02
1.610221317037609623e+01,7.140138818288810363e+00,2.756023446784701569e+00
9.576897194180922668e+00,4.028328927922762404e+01,5.334540847819673104e+01
1.004936504051934776e+01,4.397630504664766704e+01,6.634695324303335440e+01
1.888037062788724540e+01,2.499600820979645377e+01,3.852278161287750180e+01
3.280959948513004765e+00,4.571259704339654206e+01,2.410458051245868205e+01
2.928775815615115263e+01,2.062062957285598586e+01,3.653930514890085135e+01
3.400587670279218599e+01,1.001867936427001737e+01,9.446868506394981324e+00
4.194455518403155025e+01,3.217855542881677167e+01,1.013542394057705991e+02
1.693818718118990674e+01,1.999325715526762437e+01,2.253086764174957324e+01
1.336172775522900480e+01,3.071157489696680187e+01,4.264927366764114680e+01
1.673749406223675606e+01,2.186556983505159124e+01,2.664242022135294263e+01
3.724647114616353605e+01,2.965518733279076002e+01,8.399406049112623407e+01
4.055127908626326416e+01,4.757200053802711892e+01,2.119989122450332104e+02
1.922867031858733000e+01,2.765602169584022008e+01,4.776549453968836900e+01
9.852438704047283835e-02,4.518676786120743571e+01,6.325191875890461279e-01
1.888436005410159435e+00,6.925237743590750839e+00,3.114445543666133909e-01
6.380432242324408421e+00,7.718812855880829993e-02,0.000000000000000000e+00
2.692067332973249805e+01,3.064171727617685548e+01,7.544766258694545513e+01
4.790723490533737916e+00,2.708514651166601794e+01,1.235478253718599007e+01
1.337215437784430527e+01,3.903153292630855731e+01,6.839952313882004376e+01
2.627639546045975827e+00,4.107469768510680552e+01,1.561989834029675350e+01
2.795961871131127197e+01,4.767048780691449394e+01,1.811737411093170351e+02
1.020621425615248601e+00,3.049780458286047846e+01,3.321274796070904145e+00
3.847746087592454955e+01,1.450409109382337292e+01,2.073112314574473558e+01
1.378517412898225913e+01,4.134039969588975794e+01,7.870058770776118706e+01
3.414525501392568430e+01,1.880084468628951910e+01,3.309959179340458491e+01
2.534737995629397389e+01,3.045885129643972533e+01,7.154068315736584793e+01
1.717388198039166536e+00,3.100107783604589429e+01,5.818065687980853440e+00
2.544825258269270307e+01,2.207499849551967230e+01,3.807725464025189410e+01
2.964930698916938567e+01,9.938594765635915707e+00,8.620038915277742575e+00
8.246985722670501673e+00,2.219768104567717160e+01,1.416875287190229038e+01
3.588350886410123763e+01,4.623836721609656308e+01,1.941542199428740503e+02
2.755653432610269959e+01,3.357171798532193208e+01,9.155552482261519742e+01
2.500440230023815857e+01,4.076154831443967730e+00,1.292558501155238737e+00
2.832711950800729284e+01,2.863296244794555179e+01,6.829745006358672299e+01
3.087810338989959291e+01,6.033109887800075732e+00,3.259645611593501968e+00
1.081721418852539784e+01,4.999818618893196742e+01,9.133150429396796710e+01
3.545675045907928791e+01,4.986901736251554240e+01,2.226050643293663427e+02
3.854148556768068801e+01,3.473560713684541668e+01,1.153295056179357516e+02
3.275082070193786166e+01,1.869399220490885938e+01,3.206600469217259075e+01
3.115553145371825039e+01,2.007553944833271942e+01,3.594604862658609790e+01
2.125579225815831563e+01,4.625497065024235610e+01,1.410612839656484994e+02
3.855928238705253364e+01,1.224294208863674349e+01,1.480484908897980034e+01
2.991345002569377343e+01,3.320063401969088801e+01,9.425071377843531195e+01
1.500191740238960314e+01,2.406103755358206442e+01,2.920829135038869495e+01
2.331654746653409660e+01,1.747177945859362813e+00,2.230126596557570340e-01
1.776098625503276551e+01,5.544773096768801146e+00,1.810471471416198463e+00
1.397231926036260230e+00,4.476846899835584281e+01,9.869259297725053059e+00
2.595779294099044066e+01,4.460505690086248620e+01,1.521747106391260331e+02
3.826132854069873446e+01,4.575804939045607966e+01,1.944655944498034899e+02
4.281699893281403035e+01,1.537008354781862529e+01,2.380492619314206948e+01
3.073404586987200204e+01,1.492098149185222056e+01,1.980030213453960997e+01
3.427314668821258792e+00,3.296259294632024250e+01,1.312324923438225710e+01
1.845350742476191641e+01,2.975688613039701380e+01,5.329741105307294902e+01
1.885562944728151891e+00,4.921845058259734884e+01,1.607753411941200383e+01
7.838407420892062660e+00,3.078111284616686305e+01,2.586212355028415288e+01
2.544309025041390626e+01,7.735816381115995455e+00,4.717121320096475223e+00
7.780102676993716493e+00,4.157347326198575388e+01,4.655621158276628790e+01
2.549747150750008018e+01,4.078485354182071632e+01,1.266442894861519335e+02
2.313019138272935038e+01,4.602093789193445694e+00,1.552650489747523954e+00
3.909918993963195533e+01,4.438949514433613075e+01,1.847508229685279275e+02
3.241562615689287696e+01,8.219529057860663901e-01,6.106034675183858590e-02
4.066161061816342226e+01,4.319650567354030102e+01,1.770284840822678518e+02
1.249267492050174511e+01,4.493853452364624701e+01,8.472644743785339472e+01
1.154994444816695776e+01,4.251832835083811801e+01,7.073441226194177034e+01
3.148664682876348309e+01,3.264346814295740984e+01,9.388815799144919083e+01
4.057060033120227160e+01,1.643776204825193687e+01,2.695335700374808852e+01
4.426615463047101429e+01,2.726896644992908847e+01,7.382726263170815173e+01
2.884107655918102253e+01,1.189675840766439308e+01,1.212728647000936633e+01
1.485033248408449325e+01,4.358923289717237282e+01,9.325110723627005882e+01
2.730038473031220292e+01,8.836687113013486083e+00,6.460751902476612685e+00
3.699719048591507686e+01,1.853179335787265458e+01,3.327090757460201331e+01
2.825842794575227046e+01,3.797922643896095707e+01,1.181156468738344358e+02
5.306537587531964029e+00,1.530919545046606700e+01,4.370668166022137591e+00
1.286449530080203374e+01,3.080696274808133595e+01,4.145172304843334388e+01
4.440362469020390535e+01,1.096455874863617197e+01,1.219034043488500707e+01
1.943103818209159783e+01,4.362618331472562261e+01,1.173831094287612444e+02
2.584054862023789667e+01,3.239324545803233946e+01,8.177058099819910808e+01
2.372589345034035802e+01,2.365014723779325223e+01,4.143661022154484641e+01
8.894387221988072412e+00,1.170951605656823169e+01,4.241715360614203512e+00
7.456879450117535058e+00,4.169109065300335004e+01,4.493923087925965376e+01
2.254457060649893307e+01,4.925816226385249408e+00,1.741727098010825703e+00
4.455918270383914148e+01,1.025134300810993082e+01,1.065750695018533101e+01
1.772963150888910633e+01,1.173652868878986055e+01,8.112390588371898303e+00
3.213059693744767031e+01,2.984868862549322444e+01,7.972937788882300936e+01
7.915692124047273737e+00,3.142337704879933469e+01,2.719336923711150078e+01
3.181328043769919400e+00,4.913255208095967674e+01,2.696689541914101440e+01
7.093038884062379701e+00,8.815833289563535402e+00,1.923817354177147498e+00
7.270110607897616539e+00,3.999887064784979884e+01,4.038509246946889419e+01
1.276366870179626645e+01,7.763200338421749613e+00,2.633287703338846875e+00
2.415177115038297018e+01,1.804959791129637736e+01,2.458254562824057388e+01
3.479574217019447246e+01,4.775376283248686349e+01,2.037863817231905443e+02
3.961546115747419350e+01,6.507918392733690993e+00,4.226874607687731711e+00
2.868261511308323719e+01,1.364232925760146564e+01,1.588323473653590767e+01
3.836710081145488971e+01,4.045589340370541009e+01,1.542053317134025860e+02
2.690799171859921657e+01,4.828285283368595771e+01,1.811588734180528775e+02
3.122309971359283054e+01,4.621108201522494241e+00,1.923643149453514223e+00
2.417295029159705422e+01,2.917121351043132549e+01,6.352787948463496548e+01
4.001535375595631905e+01,2.027131531652108265e+01,4.067229708267757360e+01
2.351989181556884301e+00,4.496620939246184889e+01,1.674099625229483124e+01
3.524326653568355283e+01,4.239172278472591593e+00,1.719993704980607552e+00
6.532797109576156558e+00,9.056813830303173773e+00,1.879797815945337902e+00
2.641429169457622628e+00,2.533273684283626537e+00,5.567209072432859757e-02
2.654756138499224427e+00,1.506393690650348915e+01,2.120735090223844654e+00
2.338705344061142277e+00,9.509192715227165138e+00,7.409764327923038518e-01
2.321937397987136009e+01,4.302693606435259444e-01,1.304876847235843934e-02
1.822482990446910733e+01,6.376145032722852157e+00,2.451445852099906286e+00
4.498423171965871603e+01,5.643236190854788781e+00,3.238410266800237469e+00
4.885650474868991289e+00,3.652072257346166850e+01,2.288095822995327566e+01
1.473229361226515088e+01,1.196875164183700591e+01,7.153638889402839318e+00
4.490234694261460646e+01,4.507850605188626503e+01,1.934329980854878386e+02
1.805014762821222263e+01,1.642569648766984969e+01,1.610547044458967036e+01
3.975010949129067228e+01,4.370213613931102969e+01,1.801159849318617887e+02
2.561123612373452119e+01,1.182647574937474388e+01,1.106298407052518762e+01
4.289584003399874490e+01,1.892273028345885422e+01,3.594039715336016627e+01
3.984242598698564564e+01,2.711452789956319620e+01,7.195939541454831101e+01
3.506785162118751487e+01,2.578969911377880209e+01,6.245046721936669343e+01
1.431362836627760426e+00,2.069010590896794710e+01,2.150068963597075555e+00
4.331783384025643358e+01,1.944333064515429044e+01,3.795897945037121701e+01
2.338359499041311196e+01,1.701654089619146148e+01,2.134080789288387692e+01
9.350595515429752425e+00,2.011173151033010953e+01,1.313834198037219814e+01
3.937940130323927690e+01,2.285549483578124352e+01,5.130986382673111024e+01
1.008681655511681186e+01,1.914955288499904995e+01,1.282153330481036946e+01
6.239669694160932423e+00,3.290448636771299107e+01,2.362311290875748426e+01
3.263576793777909302e+01,4.406071031034206698e+01,1.701008531178651708e+02
4.382050092783737227e+01,2.863362921654153936e+01,8.116528183505660365e+01
2.409668444679064336e+01,2.140202285182268938e+01,3.440678903536082345e+01
2.001590991002207431e+01,1.291889666029932826e+01,1.088577015216848665e+01
9.950030108329516176e-01,4.326347165862553368e+01,6.565469059827341525e+00
2.726947531419725479e+01,8.663915036864466401e+00,6.205839206964302690e+00
4.341584357805060534e+01,2.899764124121270825e+01,8.312890790679055897e+01
4.354161664351207861e+01,3.636887491889300605e+01,1.287465854538614565e+02
4.185129641672429557e+01,3.652011676753804892e+01,1.292772911103650415e+02
8.310592439821455457e+00,2.019979080030279661e+01,1.182162779660894181e+01
2.803329712626483783e+01,5.896373549265931935e+00,2.928194838539274425e+00
1.858332013934094462e+01,3.817973154592533547e+01,8.735799242348082316e+01
1.633775409924677291e+01,2.668305461158229619e+01,3.868572176921149008e+01
1.647132360517869376e+00,3.610174293799060763e+01,7.565523417829664865e+00
3.906669193073449975e+01,2.988161675098541181e+01,8.652280487468796366e+01
3.027726956826671412e+01,2.114329849939780104e+01,3.917177706906543477e+01
3.936222632777564456e+00,4.667430438300734608e+01,3.006584634197215777e+01
3.991346726563775604e+01,4.969854965051211337e+01,2.292486366812732115e+02
3.521090478444285310e+01,2.739194194710173491e+01,7.040058279871090008e+01
1.427869850683321218e+01,3.651172859213748012e+01,6.369643120301911665e+01
3.682412043241531308e+01,1.399214253237979211e+00,1.892784104892032970e-01
2.283997807090566923e+01,4.317956383213770977e+01,1.305519522400275321e+02
9.536985795630648077e-01,4.993153796800575606e+01,8.371754025879033279e+00
1.950847912029517772e+01,1.626549119714143998e+01,1.686194877197406328e+01
2.008408751792073588e+01,4.251304172344213583e+01,1.146864325740362744e+02
1.074689952332534126e+01,3.057460597026631532e+01,3.451823160304515170e+01
3.736105793284839649e+01,2.205565398677289934e+01,4.707487473171736525e+01
3.351438794758739448e+01,2.636022936038324005e+01,6.386146479651889507e+01
2.639155504320745038e+01,3.899103057638651393e+01,1.188699452693337690e+02
2.217905336544669126e+01,1.256750967061515745e+01,1.120177964680554794e+01
2.193101459285368549e+01,2.314461605865340488e+01,3.738223402036661724e+01
1.200333131653141727e+01,4.235933360300588646e+01,7.276709625250390445e+01
2.722549956478726330e+01,3.390117971735121216e+01,9.256422479472200848e+01
3.390946744456291384e+01,1.839311467193139293e+01,3.158987699962122520e+01
1.217629025789551456e+01,6.899150466495928669e+00,1.988580046486005726e+00
2.350364774096141929e+01,2.014047238020527075e+01,2.993725973818453667e+01
4.424783859610251113e+00,4.656485461812068394e+01,3.359366676293446119e+01
3.211365037362654107e+01,3.365813926591172134e+01,1.006690387290583715e+02
